Protein,C(Time): sum_sq,Residual: sum_sq,C(Time): df,Residual: df,C(Time): F,Residual: F,C(Time): PR(>F),Residual: PR(>F)
CDNF_OID01359,0.2746960253366506,1525.5454355973463,2.0,84.0,0.007562693837186028,,0.9924665070515972,
METAP1D_OID01360,11.617800014673914,1974.8586421686966,2.0,84.0,0.24707976064578646,,0.7816440417284232,
SEZ6L2_OID01361,1.2211822743654959,250.2179953266584,2.0,84.0,0.20497988346678434,,0.8150699790436217,
LRRN1_OID01362,34.18016107250399,1387.0504878447823,2.0,84.0,1.0349780181943995,,0.3597191901709517,
FAM19A5_OID01363,5.799325787336629,366.1524392327757,2.0,84.0,0.665219337548347,,0.5168481021673017,
APBB1IP_OID01364,2.5145674342759925,351.63349347532557,2.0,84.0,0.3003463384440156,,0.741353635211677,
AMIGO2_OID01365,2.2391908336028417,163.08768214375317,2.0,84.0,0.576659216533734,,0.5639800936198702,
SKAP1_OID01366,1.6821664241890275,2204.0876814537323,2.0,84.0,0.03205452778055565,,0.9684656132344138,
LYPD1_OID01367,3.816556158767766,806.0859302076269,2.0,84.0,0.19885641550269736,,0.820052320088252,
CAMKK1_OID01368,1.1969598165402908,482.4036509496299,2.0,84.0,0.10421213064148512,,0.9011504480092714,
AGR3_OID01369,3.8033129600866564,1408.3503468973972,2.0,84.0,0.11342287426956348,,0.8929095440668029,
ATG4A_OID01370,5.058364853898139,1020.110112542161,2.0,84.0,0.20826312890309795,,0.8124113503774603,
WASF1_OID01371,0.40534806731209083,1007.3588407130621,2.0,84.0,0.016900252560504543,,0.983245097939235,
NINJ1_OID01372,18.809013534497904,878.3661602919666,2.0,84.0,0.8993727265020377,,0.4107056081870988,
NCLN_OID01373,3.860825201545635,69.28091898367973,2.0,84.0,2.340538503871678,,0.10252499158698541,
KAZALD1_OID01374,32.54213875734341,995.2734684408242,2.0,84.0,1.3732605873133321,,0.2589066433262606,
SIGLEC10_OID01375,1.1560244467919758,118.28800075854502,2.0,84.0,0.41046451418493146,,0.6646652427107271,
DCBLD2_OID01376,1.0228795129170134,504.27271844525626,2.0,84.0,0.0851938603281359,,0.9184134832313902,
SORCS2_OID01377,54.720466075538944,1424.2256211560052,2.0,84.0,1.6136906547904966,,0.20526313813654115,
CPXM1_OID01378,2.570365739201562,1489.0258769999014,2.0,84.0,0.07250066148210584,,0.9301232656999572,
CLSTN3_OID01379,31.583931934751988,1160.4652121985343,2.0,84.0,1.1430977226335324,,0.32373865544817154,
BOC_OID01380,0.3019526209430651,69.43102533523722,2.0,84.0,0.18265624075657189,,0.8333844602333734,
SEMA4C_OID01381,47.92180465532957,3017.363572118644,2.0,84.0,0.6670445067084216,,0.5159203286276918,
SLITRK2_OID01382,4.993499894831261,1154.3034330292976,2.0,84.0,0.18169139030672005,,0.8341854636374659,
SLITRK6_OID01383,17.358081944253005,271.9382984918451,2.0,84.0,2.680900210458913,,0.07436178184780733,
PREB_OID01384,0.06819869442700159,61.957823003714395,2.0,84.0,0.04623056503716001,,0.9548460649190604,
IL17RB_OID01385,1.3189058505268738,50.53598593213076,2.0,84.0,1.0961307017245545,,0.3388928848036857,
GKN1_OID01386,0.05773618848523735,63.34050635697989,2.0,84.0,0.03828387324081996,,0.9624564740939183,
FGF-21_OID01387,1.1373735502720084,124.20401009456737,2.0,84.0,0.3846066570238201,,0.6819108455106138,
LYAR_OID01388,4.356605822114515,1158.0677070480913,2.0,84.0,0.15800237189517893,,0.8541009226525026,
PODXL2_OID01389,1.516123453988636,597.1187425192444,2.0,84.0,0.10664074083300186,,0.8989700268034768,
ARHGEF12_OID01390,71.63363282529974,1162.8178753862649,2.0,84.0,2.5873463440379156,,0.08120484049254632,
SLAMF8_OID01391,77.03003944096889,835.3001301461802,2.0,84.0,3.873172695369403,,0.024603762222347378,
MRC2_OID01392,0.7235783625768126,688.0915823843081,2.0,84.0,0.0441660558074561,,0.9568172662069143,
OPTC_OID01393,3.8746135793357515,2154.548896382151,2.0,84.0,0.07553032126834479,,0.9273145153546261,
DKKL1_OID01394,12.573000588087542,1998.095393243822,2.0,84.0,0.26428469155438283,,0.7683909248614471,
KLK12_OID01395,25.092447247933798,2531.456801381676,2.0,84.0,0.41631474170841365,,0.6608258311977404,
WASF3_OID01396,24.130368066066012,1515.2342780593704,2.0,84.0,0.6688572674535694,,0.515000550206477,
TDRKH_OID01397,10.953146569399557,1028.5305648307854,2.0,84.0,0.44727125439433707,,0.640884220157024,
HS3ST3B1_OID01398,1.7180889652476234,64.2125986994904,2.0,84.0,1.123762906374522,,0.3298913378582143,
TACC3_OID01399,24.305602230785155,929.5940175786092,2.0,84.0,1.0981517462343735,,0.3382260603240038,
CTSF_OID01400,5.195261040146923,769.8157113115915,2.0,84.0,0.28344571366880233,,0.7539015052974076,
MATN2_OID01401,0.522450611961345,37.057636728235394,2.0,84.0,0.5921296563862496,,0.555440126334615,
HTRA2_OID01402,3.4933287101682877,184.6559565823685,2.0,84.0,0.7945576657399707,,0.45514674624001694,
MFGE8_OID01403,0.006407187785455556,63.592264531784664,2.0,84.0,0.004231676430623586,,0.9957774767610904,
NUDT5_OID01404,0.14018893941373942,827.6238765674224,2.0,84.0,0.007114264851561946,,0.9929115798192852,
ACAN_OID01405,0.11460622604300873,75.4539466083238,2.0,84.0,0.06379336946803739,,0.9382442485869816,
ITGB1_OID01406,9.62865565519328,946.3032130981167,2.0,84.0,0.427350908166247,,0.6536446706693384,
DKK3_OID01407,29.853922249747267,2564.30448489384,2.0,84.0,0.48896874059840606,,0.6149930412617448,
SPINT2_OID01408,7.623057640574054,952.0295131583018,2.0,84.0,0.3363009407575721,,0.7153655011061315,
APP_OID01409,0.8223565604120926,141.8249246286395,2.0,84.0,0.24353247941253087,,0.7844055192142311,
HAVCR2_OID01410,25.247803511008144,667.8879165850417,2.0,84.0,1.5877031476842434,,0.21046643661949674,
DSC2_OID01411,7.400083142452179,1629.8567364922992,2.0,84.0,0.19069374934872385,,0.8267423756516045,
TMSB10_OID01412,4.109915656975511,1122.5975089328604,2.0,84.0,0.15376522415149527,,0.8577141134524021,
ANGPTL4_OID01413,7.087038282844479,597.912737111848,2.0,84.0,0.4978244974630595,,0.609633539195569,
INHBC_OID01414,28.123643573775407,1022.4403103471705,2.0,84.0,1.1552684476001265,,0.31992608560119945,
SPINK1_OID01415,4.013068632492989,127.50792365041315,2.0,84.0,1.3218698708231957,,0.2721247667146039,
CLEC11A_OID01416,14.076802874505518,1163.4737936938277,2.0,84.0,0.5081555974305124,,0.6034415485781721,
PDGFRB_OID01417,1.199961566117113,562.5906019751162,2.0,84.0,0.08958270116845625,,0.9143998775938006,
COCH_OID01418,8.570367187044267,262.2951167929791,2.0,84.0,1.3723298636167909,,0.25914009208339345,
FCRL5_OID01419,2.8582287221127047,279.364318624312,2.0,84.0,0.42970987461777627,,0.6521200990892956,
PILRA_OID01420,2.061354416453279,48.05172469584486,2.0,84.0,1.8017435594465605,,0.17132923286057972,
B4GALT1_OID01421,5.034884478099204,552.9653695094446,2.0,84.0,0.38242023775876754,,0.6833898992100405,
CD300LG_OID01422,0.6384105258489295,148.86840525420786,2.0,84.0,0.18011371882347177,,0.8354969197991713,
PARK7_OID01423,2.6059127502420973,1653.3005608342648,2.0,84.0,0.06619990224580813,,0.9359925281781496,
BLVRB_OID01424,48.332736843943785,1763.278355263989,2.0,84.0,1.151250420210439,,0.3211796530159023,
PLA2G4A_OID01425,0.11719448466453815,128.7830093837892,2.0,84.0,0.03822063468979775,,0.962517284984926,
CD74_OID01426,0.8853023080279799,49.84050606790164,2.0,84.0,0.7460336956955904,,0.4773595314188853,
CCL21_OID01427,8.270121520013987,348.5001925498629,2.0,84.0,0.9966855435550148,,0.3734230236144589,
PTPRF_OID01428,3.85690250088926,148.65748863106802,2.0,84.0,1.0896854677759877,,0.3410284331530339,
BCAM_OID01429,34.20489473316533,797.0219670012223,2.0,84.0,1.8024667302435102,,0.171210471246238,
SIRPB1_OID01430,4.220561111140053,1973.7790005854517,2.0,84.0,0.08980922718060291,,0.9141932070144841,
IGF2R_OID01431,4.143614411710842,482.7908393017847,2.0,84.0,0.3604703965459273,,0.6984216334926718,
P4HB_OID01432,2.6229103916753767,142.45385991588262,2.0,84.0,0.7733187188849453,,0.46473607704336717,
FUCA1_OID01433,43.09534716045454,1803.7345088160232,2.0,84.0,1.003476161204668,,0.3709544225312553,
ESAM_OID01434,4.167588070419714,1419.8831604760726,2.0,84.0,0.12327683279160749,,0.884178541025538,
BST1_OID01436,2.079578627445828,388.65837989624583,2.0,84.0,0.22472769627671788,,0.7992123397487514,
CST6_OID01437,14.751710250681972,2851.2548440484134,2.0,84.0,0.2172979492948203,,0.8051410843399238,
MYOC_OID01438,0.18708227525323695,108.02843424106005,2.0,84.0,0.07273506846449734,,0.9299056400934401,
SNAP29_OID01439,2.3562882965819623,430.3969221252236,2.0,84.0,0.2299368405512177,,0.7950822486021214,
WFIKKN2_OID01440,28.52919087291302,3090.085022220038,2.0,84.0,0.38776474046707443,,0.6797802705980804,
CDON_OID01441,2.048274189894516,376.6115486170469,2.0,84.0,0.22842506102500257,,0.7962786135688411,
CD177_OID01442,5.0714697855643935,128.9217833920335,2.0,84.0,1.65217797481125,,0.1977978990020295,
NID2_OID01443,0.7958720646256381,125.93030004433986,2.0,84.0,0.26543752141071164,,0.767511156083228,
DAG1_OID01444,8.329000475231469,86.99316163837389,2.0,84.0,4.021212855947198,,0.02148976551022339,
CD97_OID01445,3.0863654574737787,1311.3670685134725,2.0,84.0,0.09884901971866693,,0.9059846832828788,
PTPN6_OID01446,2.921259240223508,2450.579590928778,2.0,84.0,0.05006688562312163,,0.9511941652352544,
CD109_OID01447,28.760938407654894,1521.0854444682805,2.0,84.0,0.7941430361551891,,0.4553319982586854,
VSIG4_OID01448,0.13290831922286644,186.66215726107282,2.0,84.0,0.029905094258355663,,0.970547966853939,
CRIM1_OID01449,36.96071340645115,727.462599847893,2.0,84.0,2.133924085438252,,0.12474506209866446,
CGA_OID01450,6.487340322223615,871.8462461053766,2.0,84.0,0.31251874370112237,,0.7324488531293332,
CLEC14A_OID01451,0.9068842679523169,110.93926253033072,2.0,84.0,0.3433332652953571,,0.7103925602094654,
CA6_OID01452,0.05673425074619117,1589.9730645874304,2.0,84.0,0.0014986659739159376,,0.998502483162556,
MIF_OID01453,21.00974835240561,537.846268877453,2.0,84.0,1.6406350324651793,,0.20000719141741677,
CRELD2_OID01454,8.119103798955006,289.34811893006776,2.0,84.0,1.1785193586778657,,0.31276984390875073,
ITGA5_OID01455,50.02341537422175,1138.6303646025883,2.0,84.0,1.8451848036308178,,0.16434261367663933,
PEAR1_OID01456,1.6215533314257384,1659.4277540645737,2.0,84.0,0.041041401020963535,,0.9598086265521764,
MESDC2_OID01457,2.474265862323015,313.0947595451958,2.0,84.0,0.3319096313477764,,0.7184888990093659,
CD99L2_OID01458,1.290982951496058,310.18675129816626,2.0,84.0,0.17480206274417687,,0.8399278280350573,
SCARF1_OID01459,7.332413099302566,172.23194408145957,2.0,84.0,1.788061743209802,,0.17359206986912334,
LGMN_OID01460,1.6937132842121483,576.0454228642302,2.0,84.0,0.12349018864381545,,0.8839904689231824,
SEMA7A_OID01461,31.38903978359038,1344.2954802984038,2.0,84.0,0.9806918867406693,,0.37930389232293393,
COLEC12_OID01462,0.7067203585052052,144.5843917394271,2.0,84.0,0.20529363301339315,,0.814815533888543,
GUSB_OID01463,47.13880633238661,1004.2745342497121,2.0,84.0,1.971403036162176,,0.145652055896025,
STIP1_OID01465,16.276914705878774,779.2258832104059,2.0,84.0,0.8773199560958569,,0.4196716701810945,
B4GAT1_OID01466,5.472411108536259,2345.740721403972,2.0,84.0,0.09798238333048093,,0.9067683458005745,
CD69_OID01467,19.45118588280146,802.277563181254,2.0,84.0,1.018288239095492,,0.3656275725847084,
CRHBP_OID01468,17.353402977047683,817.3098990563601,2.0,84.0,0.8917583475711005,,0.41377902837394165,
MSMB_OID01469,1.8970269947269325,677.3847470432444,2.0,84.0,0.11762168269408152,,0.8891784887885348,
SPINT1_OID01470,0.2964514288643293,137.6392996454316,2.0,84.0,0.09046079168069271,,0.9135990199391766,
FSTL3_OID01471,6.393862532196228,430.7756255893442,2.0,84.0,0.6233923425561716,,0.5385843193089479,
IL13RA1_OID01472,4.45212258061904,688.5091078578943,2.0,84.0,0.2715855843472641,,0.7628367174885392,
CD58_OID01473,0.15666909622912875,72.4524104100316,2.0,84.0,0.09081964291297534,,0.9132719383702368,
SCGB3A1_OID01474,21.06523488877406,417.4434675486269,2.0,84.0,2.119424387029004,,0.1264785894647526,
NOV_OID01475,0.8867566414365756,552.6958397346713,2.0,84.0,0.06738566904758236,,0.9348850772144602,
CNTN4_OID01476,1.972881339162741,127.98120098722384,2.0,84.0,0.6474467781647635,,0.5259720774637806,
CA2_OID01477,13.043276939707756,1263.560492745068,2.0,84.0,0.4335507754580071,,0.6496455563580228,
XG_OID01478,6.329001063601745,253.77205097283883,2.0,84.0,1.047467771380875,,0.35536168073097096,
ARSA_OID01479,1.6397230942335266,1276.0283764400617,2.0,84.0,0.05397087653327985,,0.9474925267797965,
PPIB_OID01480,4.601514559514088,554.0164201842692,2.0,84.0,0.3488409448862744,,0.7065225027480514,
SPINK5_OID01481,0.19213014665035572,387.7609342260804,2.0,84.0,0.02081041550877354,,0.9794096746965164,
OMD_OID01482,0.08721065297960459,479.0741935876416,2.0,84.0,0.0076456788409190604,,0.9923841655395089,
PEBP1_OID01483,34.732172499007774,2299.707409399756,2.0,84.0,0.634320365710816,,0.5328165877884726,
PAMR1_OID01484,12.742093143125333,178.93911085887555,2.0,84.0,2.9907822244256956,,0.055626450413532175,
ROBO1_OID01485,3.622437057035104,86.41199859298798,2.0,84.0,1.7606623949537972,,0.1782160996790388,
FCER2_OID01486,19.34550940096323,1006.427956715442,2.0,84.0,0.807321964199158,,0.4494813882773553,
LAMA4_OID01487,1.115245584116925,758.7221531668683,2.0,84.0,0.061735793975965673,,0.9401738578394,
LAIR1_OID01488,0.45701591954419946,185.30443194912874,2.0,84.0,0.10358450911808656,,0.901714810408287,
RELT_OID01489,1.7873750841385387,754.1585314696495,2.0,84.0,0.0995410784354957,,0.9053593819115914,
TPP1_OID01490,0.6525748513967553,35.00791994384495,2.0,84.0,0.7829126609815213,,0.46037907941021194,
CD209_OID01491,1.1353660852334484,101.75788953765102,2.0,84.0,0.4686160040903852,,0.6274941117265529,
FUT3/FUT5_OID01492,0.8165255010055119,131.32153845516584,2.0,84.0,0.2611458215130472,,0.7707915535556826,
ENPP2_OID05025,3.948326818524078,506.56975397256997,2.0,84.0,0.32735812803184205,,0.7217409752872558,
PPP1R9B_OID00936,9.946869077036668,885.0020277580861,2.0,84.0,0.47205372206190743,,0.6253644751859126,
GLB1_OID00937,37.974254744732306,638.4476964105215,2.0,84.0,2.4981195926396214,,0.08833250020635834,
PSIP1_OID00938,1.2548451485370153,96.15299402612918,2.0,84.0,0.5481212184015058,,0.580088033278821,
ZBTB16_OID00939,15.805564469149441,891.392425840691,2.0,84.0,0.7447154457008102,,0.47797823813919127,
IRAK4_OID00940,16.047593799506984,1184.954821075782,2.0,84.0,0.5687971622136544,,0.5683714933405384,
TPSAB1_OID00941,2.373121984653362,190.43833708624064,2.0,84.0,0.5233774085640372,,0.5944353890477649,
HCLS1_OID00942,1.25579661286535,1447.509303744192,2.0,84.0,0.03643738772795181,,0.9642336954252346,
CNTNAP2_OID00943,19.299963046504814,931.2547104174095,2.0,84.0,0.8704368835781499,,0.42251098478399585,
CLEC4G_OID00944,13.971392490325725,1749.6403557367144,2.0,84.0,0.3353823445313705,,0.7160177174008133,
IRF9_OID00945,30.170305635921522,1889.8689345736188,2.0,84.0,0.6704977332169288,,0.5141696397786039,
EDAR_OID00946,16.596064686682354,500.21265453369335,2.0,84.0,1.3934767753735584,,0.2538887027678925,
IL6_OID00947,10.633697074722344,534.8778658148796,2.0,84.0,0.8349855278792024,,0.4374495432461426,
DGKZ_OID00948,7.853851650159119,1456.0177761163936,2.0,84.0,0.22655064705770045,,0.7977645132933149,
CLEC4C_OID00949,8.598944959717278,1098.2845273175285,2.0,84.0,0.32883617981054447,,0.7206832494148361,
IRAK1_OID00950,8.869679583174943,626.7929629690668,2.0,84.0,0.5943374678757081,,0.5542322144293375,
CLEC4A_OID00951,2.8202820934739377,139.91096876225825,2.0,84.0,0.8466230272994751,,0.4324870009834102,
PRDX1_OID00952,15.155079971104348,549.3084263773582,2.0,84.0,1.1587540409385915,,0.3188426878945576,
PRDX3_OID00953,6.722848285840678,808.7264332358621,2.0,84.0,0.34914108949739164,,0.7063122226673635,
FGF2_OID00954,2.595483281947932,113.22051237967105,2.0,84.0,0.9628140303433756,,0.38598993020595884,
PRDX5_OID00955,22.527182690103945,504.7458898348664,2.0,84.0,1.8744910895538092,,0.15979468569967475,
DPP10_OID00956,28.92923961968163,1311.6768935021282,2.0,84.0,0.9263165876030255,,0.400016567721974,
TRIM5_OID00957,1.094796192217543,238.39892179818744,2.0,84.0,0.19287604040450157,,0.8249483335760615,
DCTN1_OID00958,0.4856962826226498,116.69392707471786,2.0,84.0,0.1748098155706927,,0.8399213432354998,
ITGA6_OID00959,0.4292794366851011,86.90598296783189,2.0,84.0,0.20746254429281266,,0.8130588091919552,
CDSN_OID00960,6.663949073293708,499.42249720124585,2.0,84.0,0.5604190092493044,,0.5730897072103103,
GALNT3_OID00961,4.036701078024325,2101.6281988557444,2.0,84.0,0.08067147432135258,,0.9225680871866558,
FXYD5_OID00962,44.9219494967044,2040.4056524995449,2.0,84.0,0.9246797942116589,,0.4006577087904337,
TRAF2_OID00963,3.658322348496127,79.09274790491094,2.0,84.0,1.942650150701075,,0.14970899365960036,
TRIM21_OID00964,8.532585028749068,1089.590841620738,2.0,84.0,0.32890196715897224,,0.7206362074707868,
LILRB4_OID00965,8.485000633226706,1385.009372215096,2.0,84.0,0.25730513723929976,,0.7737393836854638,
NTF4_OID00966,22.759257827544733,1655.6001450043545,2.0,84.0,0.577366963660398,,0.5635864851857643,
KRT19_OID00967,46.33979294425152,1877.420247030992,2.0,84.0,1.0366732257929225,,0.3591245606743224,
ITM2A_OID00968,0.9615759247302508,558.214614940121,2.0,84.0,0.0723488560811019,,0.930264231054152,
HNMT_OID00969,0.3673586166032455,175.12040227316618,2.0,84.0,0.08810545029053143,,0.9157488182713767,
CCL11_OID00970,1.8375464488578277,221.27797241878545,2.0,84.0,0.348778281039043,,0.7065664128688565,
MILR1_OID00971,13.007380942528549,1518.9723695072294,2.0,84.0,0.35965762811303,,0.6989846902767427,
EGLN1_OID00972,3.7132303184350013,250.1824916487379,2.0,84.0,0.6233676559318766,,0.5385974208414672,
NFATC3_OID00973,4.105571068660659,236.01888699709815,2.0,84.0,0.7305940091390557,,0.48465771732587803,
LY75_OID00974,0.5692209004453865,1316.5648562228942,2.0,84.0,0.01815883031185722,,0.9820089015738032,
EIF5A_OID00975,5.491032445481126,522.4065549997938,2.0,84.0,0.4414633784798093,,0.644578031347349,
EIF4G1_OID00976,5.085208267455992,575.0609306940398,2.0,84.0,0.3714019433999523,,0.6908936152611402,
CD28_OID00977,74.23794198045223,916.0797399622003,2.0,84.0,3.4036268101591785,,0.037902450617118,
PTH1R_OID00978,4.274857361479195,95.96637654922178,2.0,84.0,1.8709053695492703,,0.16034414971874614,
BIRC2_OID00979,27.840467009121078,2230.310143381013,2.0,84.0,0.5242766876406252,,0.5939076451300931,
HSD11B1_OID00980,0.5893538321252443,2026.9431713649117,2.0,84.0,0.012211916593888556,,0.9878640997357429,
NF2_OID00981,42.39337161808714,1317.1221011805183,2.0,84.0,1.3518272955588575,,0.2643376751900955,
PLXNA4_OID00982,12.587492306387741,512.5185274622761,2.0,84.0,1.0315230543684066,,0.3609342136725868,
SH2B3_OID00983,32.74358068438227,667.2491054552411,2.0,84.0,2.0610449343439483,,0.13371154654071385,
FCRL3_OID00984,13.175670338143615,1300.444473611265,2.0,84.0,0.4255300133386935,,0.6548239882361568,
CKAP4_OID00985,18.592425133940576,2027.1699268209456,2.0,84.0,0.3852078926851984,,0.681504700597308,
JUN_OID00986,2.237702211686396,231.90692715420215,2.0,84.0,0.4052638446126971,,0.6680975333094092,
HEXIM1_OID00987,2.1984800827140676,558.3887948021172,2.0,84.0,0.1653617771945318,,0.847862248528342,
CLEC4D_OID00988,30.751240132087908,1055.241208225769,2.0,84.0,1.2239401527156475,,0.2992590974234131,
PRKCQ_OID00989,1.1586950190521168,351.47693832688253,2.0,84.0,0.13845912915893513,,0.8708971392187387,
MGMT_OID00990,0.13735936318580974,877.0546206245216,2.0,84.0,0.006577803842702554,,0.9934442942117,
TREM1_OID00991,6.107513667510007,509.8211041615244,2.0,84.0,0.5031482061875366,,0.6064346690227668,
CXADR_OID00992,9.483465454041493,453.4020607262119,2.0,84.0,0.8784819999092607,,0.41919424998717003,
IL10_OID00993,37.596065683675334,1440.5905404726902,2.0,84.0,1.0961024068617353,,0.338902229973223,
SRPK2_OID00994,28.815659362969786,1038.0958147455776,2.0,84.0,1.1658439192738175,,0.31665057589966766,
KLRD1_OID00995,0.5492426234836474,788.6789236499801,2.0,84.0,0.02924915259501847,,0.9711843502419177,
BACH1_OID00996,0.3925651151796283,54.4397868651914,2.0,84.0,0.3028618550321067,,0.7395043545372696,
PIK3AP1_OID00997,5.55259042225173,938.0900205847465,2.0,84.0,0.2485995934475509,,0.7804639342323075,
SPRY2_OID00998,7.499592378039461,1057.6906090134805,2.0,84.0,0.2978024737985008,,0.7432285712221216,
STC1_OID00999,2.92659463941988,748.9180459932704,2.0,84.0,0.16412606895139426,,0.8489065078850014,
ARNT_OID01000,2.457347110067622,330.5945838417704,2.0,84.0,0.31219077282959345,,0.7326873404895704,
FAM3B_OID01001,0.825683184547047,698.4642276313709,2.0,84.0,0.049649921039733445,,0.9515903917521534,
SH2D1A_OID01002,0.6608554006721687,33.333470985984434,2.0,84.0,0.832674366251912,,0.4384420028842987,
ICA1_OID01003,7.035582318459415,788.2721027164091,2.0,84.0,0.37486352283305824,,0.6885271542259118,
DFFA_OID01004,7.413446356957022,211.4953575617534,2.0,84.0,1.4722060596591637,,0.23527709621178938,
DCBLD2_OID01005,74.03408027313974,1614.6390595611674,2.0,84.0,1.925774898767135,,0.15214373260549316,
FCRL6_OID01006,8.148907412877751,573.9291528202515,2.0,84.0,0.5963351219554722,,0.5531415989965287,
NCR1_OID01007,3.6834982296956076,124.86298500995672,2.0,84.0,1.2390135125704307,,0.29490868298392275,
CXCL12_OID01008,1.396482225103493,737.1288634451437,2.0,84.0,0.0795685210048915,,0.9235842585423204,
AREG_OID01009,0.8365699359650977,148.1613927063822,2.0,84.0,0.23714637577796327,,0.7894021591974587,
IFNLR1_OID01010,4.541002472938946,78.50355243779549,2.0,84.0,2.4294709976922353,,0.09425018674974621,
DAPP1_OID01011,11.192350776080954,268.6672457207286,2.0,84.0,1.7496689309274138,,0.18010667903540456,
PADI2_OID01012,2.0039274217779632,426.7617665434609,2.0,84.0,0.19721764767346656,,0.8213909800214012,
SIT1_OID01013,12.469792262543045,1158.606913825821,2.0,84.0,0.4520353441508489,,0.6378704404229278,
MASP1_OID01014,0.8572520665163736,45.74619497860848,2.0,84.0,0.787050962610637,,0.4585126403006514,
LAMP3_OID01015,0.2050732397841721,182.895192775767,2.0,84.0,0.04709296040106983,,0.9540238781202368,
CLEC7A_OID01016,35.38397723723193,2276.156965185005,2.0,84.0,0.6529106149948448,,0.5231496616292908,
CLEC6A_OID01017,11.645329792775565,359.35951469905785,2.0,84.0,1.361043276414064,,0.2619882631971537,
DDX58_OID01018,16.60697819545344,920.1477460976923,2.0,84.0,0.7580229231306419,,0.4717700148896532,
IL12RB1_OID01019,6.422582876611078,165.4317464419479,2.0,84.0,1.630572647749466,,0.20195371489431305,
TANK_OID01020,4.879960509745855,239.78720896883706,2.0,84.0,0.854750936426982,,0.4290552589455052,
ITGA11_OID01021,10.083304121628842,307.6685312042835,2.0,84.0,1.3764773779454869,,0.2581014486334817,
KPNA1_OID01022,17.16069198180316,1872.6512093552478,2.0,84.0,0.38488163713299606,,0.6817250610292072,
LAG3_OID01023,9.954705283199521,320.616191451526,2.0,84.0,1.3040440035218626,,0.27686947054917405,
IL5_OID01024,6.628231395115101,336.8269724770192,2.0,84.0,0.8264947327335188,,0.44110700075163134,
CD83_OID01025,17.362214704771933,1871.1896913630944,2.0,84.0,0.3897055552231135,,0.6784742983046758,
ITGB6_OID01026,9.418936051278425,560.5939291210175,2.0,84.0,0.7056717770275661,,0.49668010672918195,
BTN3A2_OID01027,20.11230661201419,1069.7243782397848,2.0,84.0,0.7896584343478877,,0.45734060964530954,
IL8_OID00471,10.487037198490999,1541.8819558525342,2.0,84.0,0.285661013584588,,0.7522444501473624,
VEGFA_OID00472,0.16211777747511166,289.45843239604596,2.0,84.0,0.023523055098420762,,0.9767578870936703,
MCP-3_OID00474,3.0081140220436615,906.434587452172,2.0,84.0,0.13938213598066188,,0.870096313696371,
GDNF_OID00475,54.05417240842975,2064.547830551074,2.0,84.0,1.099647684378454,,0.3377333549575491,
CDCP1_OID00476,35.129131144514155,1728.3035838585038,2.0,84.0,0.8536830692531778,,0.4295045352088368,
CD244_OID00477,0.3754109743359593,69.17847875106769,2.0,84.0,0.2279214750998979,,0.7966775414556726,
IL7_OID00478,0.6572552536712832,1392.9971145188165,2.0,84.0,0.019816782365503608,,0.9803828613367583,
OPG_OID00479,1.336042152491115,199.86765665850308,2.0,84.0,0.28075463205386786,,0.7559194757869794,
LAP TGF-beta-1_OID00480,1.4660901378843838,38.79182096857624,2.0,84.0,1.5873393992260454,,0.21054021807862716,
uPA_OID00481,1.0019461720609417,1611.6159301268506,2.0,84.0,0.026111518532363535,,0.9742343436075284,
IL6_OID00482,0.12026753102503725,67.10254975420389,2.0,84.0,0.0752763691030252,,0.9275496166531847,
IL-17C_OID00483,5.421254512856107,181.3435300193272,2.0,84.0,1.2555876105184978,,0.2901998073525731,
MCP-1_OID00484,0.12362064026977636,152.5376291667862,2.0,84.0,0.03403794145543949,,0.9665481561607024,
IL-17A_OID00485,21.703815589867364,2709.243035322175,2.0,84.0,0.3364630794985247,,0.7152504434798781,
CXCL11_OID00486,7.290728578838706,547.5983344685903,2.0,84.0,0.5591883339243239,,0.5737861405051171,
AXIN1_OID00487,17.629141614232424,1383.0967338259543,2.0,84.0,0.5353377892445628,,0.5874555112772217,
TRAIL_OID00488,2.1557456421397343,926.7681551944038,2.0,84.0,0.09769575752295505,,0.9070276820501602,
IL-20RA_OID00489,2.259645660691209,1503.6476217481504,2.0,84.0,0.06311659485664166,,0.9388784848420448,
CXCL9_OID00490,4.067413586561001,134.1348318756141,2.0,84.0,1.2735794889874492,,0.28517518731737235,
CST5_OID00491,1.4724695234410021,900.9932576491392,2.0,84.0,0.06863949253725159,,0.9337155236175771,
IL-2RB_OID00492,7.297107771762662,433.26526845589814,2.0,84.0,0.7073692463425051,,0.49585164710557206,
IL-1 alpha_OID00493,27.02092078600618,980.6961157688796,2.0,84.0,1.1572174649865912,,0.3193198251936816,
OSM_OID00494,3.1503208812295855,440.28399042366965,2.0,84.0,0.30051848327331193,,0.7412269322482694,
IL2_OID00495,0.6371051844430764,179.79269489454003,2.0,84.0,0.14882928231486123,,0.8619429349378148,
CXCL1_OID00496,0.96980663301908,38.37099485913373,2.0,84.0,1.061527821635452,,0.35052092336787377,
TSLP_OID00497,1.220776190848604,1356.1353173376988,2.0,84.0,0.03780787902220357,,0.9629142920456661,
CCL4_OID00498,0.31702841930577824,405.9349676185975,2.0,84.0,0.0328012974318418,,0.967743220025178,
CD6_OID00499,6.157905922257245,145.8164827312527,2.0,84.0,1.773681849201345,,0.1760033598274561,
